row,check_number,session_start
7501,3397,14:15:00
7502,7257,21:00:00
7503,9861,07:00:00
7504,3592,22:15:00
7505,1364,06:15:00
7506,8439,22:15:00
7507,4722,15:00:00
7508,6280,14:00:00
7509,3382,21:00:00
7510,8138,07:30:00
7511,1103,15:34:00
7512,8685,06:15:00
7513,7863,14:00:00
7514,7488,22:30:00
7515,4480,15:00:00
7516,8053,22:15:00
7517,1589,14:00:00
7518,8737,07:30:00
7519,7644,14:00:00
7520,3160,07:00:00
7521,5780,21:00:00
7522,6023,15:00:00
7523,3357,14:00:00
7524,345,07:00:00
7525,6881,21:00:00
7526,8211,07:00:00
7527,2927,22:15:00
7528,1350,07:00:00
7529,5576,15:34:00
7530,4627,14:15:00
7531,949,15:00:00
7532,934,15:34:00
7533,9626,07:30:00
7534,9514,07:00:00
7535,5113,07:00:00
7536,2292,14:15:00
7537,8121,21:00:00
7538,8415,21:00:00
7539,9872,06:15:00
7540,496,21:00:00
7541,8014,15:30:00
7542,3815,15:34:00
7543,6257,14:15:00
7544,4124,14:15:00
7545,3644,21:00:00
7546,1671,22:30:00
7547,8857,21:00:00
7548,4931,06:15:00
7549,4314,21:00:00
7550,8644,15:34:00
7551,2273,23:42:00
7552,2835,06:00:00
7553,5973,15:30:00
7554,1494,15:34:00
7555,2436,15:30:00
7556,8698,15:00:00
7557,7396,23:42:00
7558,8386,22:15:00
7559,1942,07:00:00
7560,9540,14:00:00
7561,2731,06:00:00
7562,8488,06:15:00
7563,5928,15:00:00
7564,1848,21:00:00
7565,6483,21:00:00
7566,3672,07:00:00
7567,7398,23:42:00
7568,6226,22:15:00
7569,420,21:00:00
7570,5159,07:00:00
7571,608,21:00:00
7572,6425,14:15:00
7573,2344,21:00:00
7574,11,21:00:00
7575,2298,07:30:00
7576,6635,22:30:00
7577,8274,07:30:00
7578,8279,21:00:00
7579,7749,08:42:00
7580,2712,07:00:00
7581,9444,22:30:00
7582,5701,06:15:00
7583,375,14:00:00
7584,5075,23:42:00
7585,9870,14:00:00
7586,9176,21:00:00
7587,6284,15:30:00
7588,8863,14:15:00
7589,7289,06:15:00
7590,9075,06:00:00
7591,7050,21:00:00
7592,1890,22:30:00
7593,2367,06:15:00
7594,7524,22:15:00
7595,8975,15:30:00
7596,6032,07:00:00
7597,3298,07:30:00
7598,4562,22:30:00
7599,1154,22:30:00
7600,1067,15:30:00
7601,4075,14:00:00
7602,2899,08:42:00
7603,4639,07:00:00
7604,274,21:00:00
7605,3320,15:34:00
7606,170,14:15:00
7607,9164,15:34:00
7608,3493,21:00:00
7609,4468,14:00:00
7610,1718,21:00:00
7611,4659,14:00:00
7612,8696,06:15:00
7613,5400,22:15:00
7614,1193,08:42:00
7615,3453,08:42:00
7616,7921,06:00:00
7617,1598,22:15:00
7618,3538,23:42:00
7619,4640,21:00:00
7620,7703,08:42:00
7621,5266,15:30:00
7622,1801,15:00:00
7623,7627,08:42:00
7624,3618,22:15:00
7625,9968,15:30:00
7626,4033,22:30:00
7627,1654,14:00:00
7628,8911,08:42:00
7629,5517,15:00:00
7630,7428,08:42:00
7631,9709,06:15:00
7632,8889,15:34:00
7633,5337,15:34:00
7634,901,22:15:00
7635,3972,06:15:00
7636,6060,22:30:00
7637,3092,14:00:00
7638,8937,07:00:00
7639,6917,21:00:00
7640,4424,21:00:00
7641,799,15:00:00
7642,3211,08:42:00
7643,2534,14:00:00
7644,9284,21:00:00
7645,1586,22:30:00
7646,2657,21:00:00
7647,8417,06:00:00
7648,4157,14:15:00
7649,6229,08:42:00
7650,3557,06:00:00
7651,2370,06:00:00
7652,5262,06:15:00
7653,8260,06:00:00
7654,7960,15:34:00
7655,5433,23:42:00
7656,3878,07:00:00
7657,2841,15:34:00
7658,886,15:00:00
7659,3767,21:00:00
7660,552,06:15:00
7661,1119,14:00:00
7662,4370,07:00:00
7663,5800,22:30:00
7664,626,15:00:00
7665,8232,08:42:00
7666,2836,06:15:00
7667,9118,21:00:00
7668,5197,06:00:00
7669,43,07:00:00
7670,7717,06:15:00
7671,2289,06:15:00
7672,6036,14:00:00
7673,7516,21:00:00
7674,6519,06:15:00
7675,5966,21:00:00
7676,2465,21:00:00
7677,1382,23:42:00
7678,6650,07:00:00
7679,6700,15:34:00
7680,8002,15:00:00
7681,2357,07:00:00
7682,9728,21:00:00
7683,2806,07:30:00
7684,6992,23:42:00
7685,8447,08:42:00
7686,9121,23:42:00
7687,3281,22:30:00
7688,9943,15:30:00
7689,6419,14:15:00
7690,7090,06:15:00
7691,55,14:00:00
7692,4509,06:15:00
7693,2824,14:15:00
7694,2940,23:42:00
7695,3096,23:42:00
7696,7840,15:34:00
7697,6844,07:00:00
7698,700,15:00:00
7699,3580,15:34:00
7700,1786,07:30:00
7701,6784,21:00:00
7702,5841,15:00:00
7703,4117,15:30:00
7704,2256,14:00:00
7705,2735,15:00:00
7706,7439,07:30:00
7707,5429,21:00:00
7708,7558,14:00:00
7709,5675,14:15:00
7710,8953,06:00:00
7711,4236,08:42:00
7712,1757,15:30:00
7713,501,22:15:00
7714,915,22:30:00
7715,4626,07:00:00
7716,1486,22:30:00
7717,7025,15:30:00
7718,4346,23:42:00
7719,4045,23:42:00
7720,8048,15:34:00
7721,5206,14:15:00
7722,9862,15:30:00
7723,6583,07:30:00
7724,9753,06:15:00
7725,9212,15:30:00
7726,7792,22:30:00
7727,7496,06:15:00
7728,7721,23:42:00
7729,7328,15:00:00
7730,4347,06:00:00
7731,9024,14:00:00
7732,8869,08:42:00
7733,7307,07:30:00
7734,6633,22:15:00
7735,2956,14:15:00
7736,9081,14:15:00
7737,8057,14:15:00
7738,4095,07:00:00
7739,9689,14:00:00
7740,2106,23:42:00
7741,4397,22:30:00
7742,8135,14:15:00
7743,1561,21:00:00
7744,1010,21:00:00
7745,6669,06:15:00
7746,5393,23:42:00
7747,6068,15:34:00
7748,5834,21:00:00
7749,4782,15:00:00
7750,8820,15:30:00
7751,7535,23:42:00
7752,5218,14:00:00
7753,7182,06:00:00
7754,7602,21:00:00
7755,9593,06:00:00
7756,6851,14:00:00
7757,3161,23:42:00
7758,91,06:00:00
7759,6518,23:42:00
7760,1852,06:00:00
7761,3663,15:34:00
7762,891,15:00:00
7763,5743,23:42:00
7764,2355,07:30:00
7765,5137,06:15:00
7766,4338,22:30:00
7767,3016,06:00:00
7768,6598,15:30:00
7769,2753,14:00:00
7770,5829,21:00:00
7771,9777,15:34:00
7772,9609,21:00:00
7773,2234,14:15:00
7774,4815,07:30:00
7775,5953,21:00:00
7776,6586,15:00:00
7777,1744,15:00:00
7778,3813,15:00:00
7779,488,07:30:00
7780,6604,08:42:00
7781,728,07:30:00
7782,318,06:00:00
7783,7546,21:00:00
7784,7847,06:15:00
7785,446,15:34:00
7786,5284,21:00:00
7787,3279,23:42:00
7788,7055,06:00:00
7789,3755,14:15:00
7790,2894,23:42:00
7791,7578,21:00:00
7792,9560,21:00:00
7793,2512,21:00:00
7794,6537,08:42:00
7795,1728,07:00:00
7796,2996,23:42:00
7797,1316,21:00:00
7798,329,06:00:00
7799,7904,22:15:00
7800,7364,08:42:00
7801,2139,22:30:00
7802,3393,07:00:00
7803,7574,15:34:00
7804,7843,07:30:00
7805,7632,15:00:00
7806,8067,14:15:00
7807,1356,07:30:00
7808,6403,06:00:00
7809,1318,14:15:00
7810,6350,07:30:00
7811,5278,21:00:00
7812,7969,06:15:00
7813,7600,23:42:00
7814,7616,06:15:00
7815,260,15:34:00
7816,8997,14:00:00
7817,5977,14:00:00
7818,2536,15:00:00
7819,7896,21:00:00
7820,7034,15:00:00
7821,2313,06:15:00
7822,8305,15:30:00
7823,7339,06:00:00
7824,1733,06:15:00
7825,2523,06:15:00
7826,5,06:15:00
7827,9686,07:00:00
7828,9627,07:00:00
7829,3214,22:15:00
7830,1278,06:15:00
7831,6437,14:15:00
7832,5453,21:00:00
7833,6424,07:00:00
7834,3879,07:30:00
7835,206,08:42:00
7836,8236,21:00:00
7837,2669,21:00:00
7838,6976,15:30:00
7839,4786,08:42:00
7840,8436,21:00:00
7841,261,07:30:00
7842,4103,14:00:00
7843,4987,21:00:00
7844,7441,14:15:00
7845,9405,07:30:00
7846,95,06:15:00
7847,279,07:30:00
7848,5181,21:00:00
7849,2131,14:00:00
7850,16,14:00:00
7851,6960,06:15:00
7852,6054,14:00:00
7853,3043,08:42:00
7854,2619,06:00:00
7855,4348,15:30:00
7856,1372,23:42:00
7857,1891,23:42:00
7858,1570,07:30:00
7859,4310,07:30:00
7860,6048,22:15:00
7861,5535,08:42:00
7862,2428,15:34:00
7863,6355,14:15:00
7864,8884,15:30:00
7865,1411,21:00:00
7866,164,06:00:00
7867,5949,14:15:00
7868,6438,21:00:00
7869,7593,22:30:00
7870,5173,14:15:00
7871,3081,06:00:00
7872,9884,23:42:00
7873,9467,07:00:00
7874,2058,22:15:00
7875,2671,23:42:00
7876,7066,21:00:00
7877,2869,21:00:00
7878,8393,15:34:00
7879,3900,15:34:00
7880,1787,06:00:00
7881,9125,07:00:00
7882,4465,22:15:00
7883,7585,23:42:00
7884,7303,06:00:00
7885,3701,07:00:00
7886,676,08:42:00
7887,1515,07:00:00
7888,6837,14:15:00
7889,9990,22:15:00
7890,5381,15:30:00
7891,2699,15:30:00
7892,6600,21:00:00
7893,7599,23:42:00
7894,5480,14:00:00
7895,9472,15:00:00
7896,2909,15:00:00
7897,4577,22:30:00
7898,1980,07:30:00
7899,7553,08:42:00
7900,9917,15:00:00
7901,1206,14:00:00
7902,1854,15:00:00
7903,3075,06:15:00
7904,9245,07:30:00
7905,4319,22:15:00
7906,573,15:00:00
7907,5521,15:34:00
7908,4336,07:00:00
7909,3474,07:30:00
7910,7647,22:15:00
7911,4614,15:30:00
7912,8987,07:30:00
7913,5073,06:15:00
7914,4011,14:15:00
7915,4213,08:42:00
7916,7466,15:00:00
7917,6937,08:42:00
7918,9102,22:15:00
7919,3417,06:15:00
7920,392,07:00:00
7921,667,06:15:00
7922,8554,22:15:00
7923,267,15:34:00
7924,5833,15:34:00
7925,8679,07:00:00
7926,1637,15:00:00
7927,2297,21:00:00
7928,4788,23:42:00
7929,7365,14:15:00
7930,943,22:15:00
7931,9468,22:15:00
7932,1080,14:00:00
7933,1223,15:30:00
7934,707,22:30:00
7935,5165,14:00:00
7936,5754,08:42:00
7937,7258,15:30:00
7938,4924,14:00:00
7939,8257,14:15:00
7940,5971,07:30:00
7941,6638,21:00:00
7942,8874,21:00:00
7943,554,06:15:00
7944,9406,22:30:00
7945,4776,21:00:00
7946,3053,22:30:00
7947,2230,22:15:00
7948,775,06:00:00
7949,1931,06:15:00
7950,1425,07:00:00
7951,6901,22:15:00
7952,650,15:30:00
7953,7825,06:15:00
7954,9045,15:00:00
7955,6051,14:15:00
7956,4238,22:30:00
7957,5110,14:15:00
7958,1002,22:15:00
7959,9198,21:00:00
7960,1962,14:00:00
7961,9003,07:00:00
7962,9701,23:42:00
7963,4985,06:15:00
7964,1869,06:15:00
7965,4925,08:42:00
7966,7419,15:30:00
7967,2793,15:34:00
7968,7271,07:30:00
7969,780,08:42:00
7970,6157,08:42:00
7971,1041,06:00:00
7972,6919,14:15:00
7973,1016,22:15:00
7974,1577,15:34:00
7975,8909,23:42:00
7976,2178,07:30:00
7977,2829,22:15:00
7978,9225,21:00:00
7979,2667,15:34:00
7980,7134,15:00:00
7981,6025,21:00:00
7982,4939,15:00:00
7983,564,14:00:00
7984,8456,15:00:00
7985,7052,15:00:00
7986,5177,07:30:00
7987,1767,22:30:00
7988,3741,07:30:00
7989,9162,15:00:00
7990,8307,22:30:00
7991,7403,23:42:00
7992,1855,07:00:00
7993,2987,07:00:00
7994,3278,21:00:00
7995,5444,15:00:00
7996,1297,07:00:00
7997,5399,06:00:00
7998,431,22:15:00
7999,3447,22:15:00
8000,2826,06:15:00
8001,6305,15:34:00
8002,6490,15:34:00
8003,6940,14:00:00
8004,3823,21:00:00
8005,9806,22:15:00
8006,7961,21:00:00
8007,2352,22:30:00
8008,4170,07:00:00
8009,6608,22:15:00
8010,9274,08:42:00
8011,4382,15:00:00
8012,2040,15:00:00
8013,489,22:30:00
8014,2859,22:30:00
8015,1395,14:00:00
8016,173,21:00:00
8017,6383,14:15:00
8018,2140,22:30:00
8019,9482,06:00:00
8020,4523,15:30:00
8021,4220,08:42:00
8022,938,21:00:00
8023,258,22:30:00
8024,9373,15:34:00
8025,6219,21:00:00
8026,6590,14:15:00
8027,7400,23:42:00
8028,3372,07:00:00
8029,4198,21:00:00
8030,7024,15:30:00
8031,1168,06:00:00
8032,8149,07:00:00
8033,3806,15:30:00
8034,6366,07:30:00
8035,9027,21:00:00
8036,5656,15:30:00
8037,6619,06:00:00
8038,4222,21:00:00
8039,3008,21:00:00
8040,5679,08:42:00
8041,6138,07:00:00
8042,693,14:00:00
8043,3194,08:42:00
8044,3928,22:15:00
8045,383,08:42:00
8046,1609,06:15:00
8047,1627,15:00:00
8048,8717,15:00:00
8049,75,15:34:00
8050,7209,14:00:00
8051,7768,06:00:00
8052,2253,14:00:00
8053,3349,15:34:00
8054,5683,15:30:00
8055,6997,08:42:00
8056,7918,22:15:00
8057,1841,15:34:00
8058,8978,15:30:00
8059,882,22:15:00
8060,4696,08:42:00
8061,5243,22:15:00
8062,9769,14:00:00
8063,4575,22:15:00
8064,8550,15:34:00
8065,7549,08:42:00
8066,2056,22:15:00
8067,4231,22:30:00
8068,2665,22:15:00
8069,3405,06:00:00
8070,3856,07:30:00
8071,1124,22:30:00
8072,6468,08:42:00
8073,7016,21:00:00
8074,6579,07:30:00
8075,9678,06:00:00
8076,8346,21:00:00
8077,3467,21:00:00
8078,5102,15:00:00
8079,3054,23:42:00
8080,2746,21:00:00
8081,2999,06:15:00
8082,7281,22:15:00
8083,3734,15:34:00
8084,9725,22:30:00
8085,6204,08:42:00
8086,8856,22:15:00
8087,7214,15:30:00
8088,4828,06:00:00
8089,6505,15:34:00
8090,7371,06:00:00
8091,5930,08:42:00
8092,6040,06:15:00
8093,7412,08:42:00
8094,2653,15:00:00
8095,1726,07:00:00
8096,6494,14:00:00
8097,5648,14:15:00
8098,1992,06:00:00
8099,1203,21:00:00
8100,7177,15:34:00
8101,6149,21:00:00
8102,4028,23:42:00
8103,2332,23:42:00
8104,9868,15:34:00
8105,9379,14:15:00
8106,4026,14:00:00
8107,1164,15:34:00
8108,4902,22:30:00
8109,2791,14:15:00
8110,3953,21:00:00
8111,2533,06:15:00
8112,2130,21:00:00
8113,9299,15:00:00
8114,5005,06:15:00
8115,2042,22:15:00
8116,7508,07:00:00
8117,5564,22:30:00
8118,8382,15:30:00
8119,2837,06:00:00
8120,7589,07:00:00
8121,5505,21:00:00
8122,4073,22:30:00
8123,5652,06:00:00
8124,6381,14:15:00
8125,7001,15:34:00
8126,9954,07:30:00
8127,1039,21:00:00
8128,202,22:30:00
8129,6231,22:30:00
8130,747,21:00:00
8131,9590,21:00:00
8132,3736,08:42:00
8133,4546,22:15:00
8134,6174,06:00:00
8135,1081,22:15:00
8136,1422,15:30:00
8137,5323,08:42:00
8138,4069,14:00:00
8139,7726,14:15:00
8140,6923,15:34:00
8141,4275,07:30:00
8142,4179,07:30:00
8143,8140,06:00:00
8144,7844,14:15:00
8145,7096,21:00:00
8146,2151,07:00:00
8147,2082,15:00:00
8148,3415,22:15:00
8149,5831,14:15:00
8150,9606,15:34:00
8151,320,07:30:00
8152,5539,07:30:00
8153,6222,15:34:00
8154,9964,06:15:00
8155,276,06:00:00
8156,1202,06:00:00
8157,5067,08:42:00
8158,9749,07:00:00
8159,1289,22:15:00
8160,2187,08:42:00
8161,3257,21:00:00
8162,2955,15:30:00
8163,7743,22:15:00
8164,281,23:42:00
8165,4269,06:00:00
8166,589,21:00:00
8167,2758,06:00:00
8168,1077,21:00:00
8169,8918,07:30:00
8170,5128,21:00:00
8171,9581,22:15:00
8172,2971,22:30:00
8173,6058,22:15:00
8174,9784,14:00:00
8175,3961,08:42:00
8176,561,21:00:00
8177,474,21:00:00
8178,4008,22:15:00
8179,246,23:42:00
8180,879,14:15:00
8181,2208,14:00:00
8182,5897,22:15:00
8183,8876,15:00:00
8184,4394,07:00:00
8185,1791,08:42:00
8186,7210,15:34:00
8187,877,07:30:00
8188,1132,14:00:00
8189,1940,22:15:00
8190,1013,14:15:00
8191,716,07:00:00
8192,7718,21:00:00
8193,9625,06:00:00
8194,8235,15:30:00
8195,8304,07:00:00
8196,6104,21:00:00
8197,604,22:30:00
8198,5499,23:42:00
8199,5342,14:15:00
8200,9836,14:00:00
8201,4716,08:42:00
8202,7355,22:30:00
8203,2608,08:42:00
8204,3039,06:00:00
8205,6093,06:15:00
8206,5482,21:00:00
8207,7577,23:42:00
8208,2750,15:30:00
8209,6214,06:15:00
8210,7692,22:15:00
8211,9073,15:30:00
8212,9232,21:00:00
8213,9988,15:30:00
8214,9151,06:00:00
8215,7416,23:42:00
8216,3107,15:30:00
8217,2017,08:42:00
8218,3729,08:42:00
8219,7075,06:15:00
8220,2589,14:15:00
8221,9730,14:15:00
8222,5351,15:30:00
8223,3109,21:00:00
8224,3057,23:42:00
8225,5958,15:30:00
8226,6572,06:00:00
8227,7912,21:00:00
8228,9891,21:00:00
8229,5786,07:00:00
8230,5313,21:00:00
8231,9429,22:30:00
8232,5411,06:15:00
8233,4190,21:00:00
8234,9298,06:15:00
8235,5217,06:15:00
8236,6566,08:42:00
8237,466,21:00:00
8238,7227,21:00:00
8239,7698,15:00:00
8240,2719,15:00:00
8241,8985,06:00:00
8242,7631,08:42:00
8243,7854,15:00:00
8244,7551,06:00:00
8245,4977,14:15:00
8246,8518,15:00:00
8247,3331,06:15:00
8248,280,15:30:00
8249,3874,08:42:00
8250,8120,07:00:00
8251,1867,06:00:00
8252,3605,23:42:00
8253,1746,08:42:00
8254,6020,22:30:00
8255,7581,15:30:00
8256,3920,07:30:00
8257,247,15:34:00
8258,1858,15:00:00
8259,9433,08:42:00
8260,790,23:42:00
8261,2860,07:00:00
8262,9925,06:15:00
8263,7086,23:42:00
8264,2752,15:30:00
8265,3971,06:00:00
8266,1970,15:30:00
8267,3620,15:34:00
8268,512,15:00:00
8269,253,23:42:00
8270,2567,07:00:00
8271,8991,22:15:00
8272,752,08:42:00
8273,3119,21:00:00
8274,1722,06:15:00
8275,8837,21:00:00
8276,234,06:15:00
8277,5395,15:00:00
8278,842,15:34:00
8279,2529,21:00:00
8280,887,07:30:00
8281,9737,15:00:00
8282,711,06:00:00
8283,1772,06:15:00
8284,815,07:00:00
8285,6158,22:30:00
8286,4151,06:15:00
8287,5538,07:00:00
8288,1322,07:30:00
8289,3076,21:00:00
8290,5172,15:30:00
8291,7901,14:00:00
8292,2673,23:42:00
8293,4712,21:00:00
8294,1044,07:30:00
8295,6117,07:30:00
8296,6967,23:42:00
8297,4037,21:00:00
8298,7184,06:15:00
8299,7985,21:00:00
8300,809,15:00:00
8301,8910,15:30:00
8302,7953,07:00:00
8303,4503,23:42:00
8304,3639,06:00:00
8305,3087,07:30:00
8306,1971,21:00:00
8307,547,15:30:00
8308,1137,15:30:00
8309,2988,07:30:00
8310,3262,06:00:00
8311,2052,22:15:00
8312,4167,07:00:00
8313,9882,08:42:00
8314,8906,06:00:00
8315,6240,08:42:00
8316,3827,14:00:00
8317,9168,15:30:00
8318,3866,06:15:00
8319,433,14:15:00
8320,6526,06:00:00
8321,6520,06:00:00
8322,8171,07:00:00
8323,4849,08:42:00
8324,2584,21:00:00
8325,3395,15:30:00
8326,2621,07:00:00
8327,23,15:30:00
8328,4912,15:00:00
8329,4280,06:15:00
8330,4986,14:15:00
8331,7335,22:15:00
8332,712,08:42:00
8333,8313,07:30:00
8334,3705,22:30:00
8335,8509,15:00:00
8336,6644,06:00:00
8337,3821,15:30:00
8338,1700,22:15:00
8339,3824,14:00:00
8340,8808,07:30:00
8341,8879,07:00:00
8342,9201,06:15:00
8343,6532,21:00:00
8344,2191,15:30:00
8345,4803,14:00:00
8346,5796,21:00:00
8347,7047,22:30:00
8348,7238,06:00:00
8349,7510,21:00:00
8350,9632,14:00:00
8351,2908,14:15:00
8352,5509,07:00:00
8353,5844,23:42:00
8354,7536,06:15:00
8355,7435,06:15:00
8356,2876,15:30:00
8357,758,06:15:00
8358,6314,22:30:00
8359,859,14:15:00
8360,5636,21:00:00
8361,98,21:00:00
8362,5918,15:30:00
8363,3807,07:30:00
8364,2410,07:00:00
8365,8207,21:00:00
8366,3308,14:15:00
8367,7880,06:00:00
8368,9446,15:30:00
8369,7145,14:15:00
8370,1775,06:00:00
8371,4671,15:00:00
8372,8584,22:30:00
8373,3574,21:00:00
8374,836,22:30:00
8375,4169,14:00:00
8376,9955,15:30:00
8377,6977,15:30:00
8378,1495,15:30:00
8379,6856,23:42:00
8380,4672,07:30:00
8381,4632,07:30:00
8382,513,22:30:00
8383,9924,14:00:00
8384,4631,15:30:00
8385,34,21:00:00
8386,9082,14:00:00
8387,925,15:34:00
8388,2796,21:00:00
8389,605,22:15:00
8390,974,15:00:00
8391,537,08:42:00
8392,5920,21:00:00
8393,87,06:00:00
8394,1355,08:42:00
8395,4440,14:15:00
8396,1097,15:30:00
8397,418,22:15:00
8398,2073,15:30:00
8399,2786,14:15:00
8400,3138,23:42:00
8401,9910,15:30:00
8402,7623,06:15:00
8403,7232,06:00:00
8404,7583,15:34:00
8405,8137,08:42:00
8406,5275,06:00:00
8407,7239,06:15:00
8408,2668,14:15:00
8409,1616,15:34:00
8410,4974,23:42:00
8411,1947,08:42:00
8412,8823,14:00:00
8413,1479,07:30:00
8414,3724,15:00:00
8415,7385,06:15:00
8416,9528,06:15:00
8417,9911,08:42:00
8418,4223,22:15:00
8419,1590,21:00:00
8420,3771,14:00:00
8421,8217,22:30:00
8422,1073,15:34:00
8423,6978,06:00:00
8424,273,08:42:00
8425,7228,06:00:00
8426,1594,21:00:00
8427,337,07:00:00
8428,7722,15:34:00
8429,5562,22:30:00
8430,3960,23:42:00
8431,1062,14:00:00
8432,8777,07:00:00
8433,394,08:42:00
8434,8591,06:00:00
8435,9347,14:15:00
8436,7181,21:00:00
8437,2163,14:00:00
8438,9388,23:42:00
8439,4192,22:15:00
8440,1926,15:34:00
8441,6593,07:00:00
8442,7158,22:30:00
8443,278,21:00:00
8444,3470,15:34:00
8445,3645,15:00:00
8446,5083,14:00:00
8447,8521,08:42:00
8448,7971,22:15:00
8449,3399,07:00:00
8450,9053,07:30:00
8451,308,07:30:00
8452,2986,14:15:00
8453,7172,06:00:00
8454,1244,22:15:00
8455,7947,23:42:00
8456,4189,14:15:00
8457,4610,21:00:00
8458,5376,07:30:00
8459,4383,06:00:00
8460,682,22:15:00
8461,7166,21:00:00
8462,2783,14:00:00
8463,4600,14:15:00
8464,9782,06:15:00
8465,1433,07:30:00
8466,6062,23:42:00
8467,9695,15:34:00
8468,9382,14:15:00
8469,7114,22:15:00
8470,5325,06:00:00
8471,9385,08:42:00
8472,480,23:42:00
8473,5463,07:30:00
8474,198,21:00:00
8475,2021,07:00:00
8476,4016,15:30:00
8477,2854,14:00:00
8478,138,15:00:00
8479,6814,21:00:00
8480,6630,23:42:00
8481,8697,08:42:00
8482,8493,22:30:00
8483,8897,07:00:00
8484,5678,21:00:00
8485,2603,06:00:00
8486,1566,21:00:00
8487,4063,06:15:00
8488,8744,14:15:00
8489,7797,14:15:00
8490,2701,21:00:00
8491,9307,15:34:00
8492,7993,06:15:00
8493,5184,15:34:00
8494,6316,22:15:00
8495,2918,23:42:00
8496,541,07:00:00
8497,3560,06:00:00
8498,8683,15:34:00
8499,9332,22:30:00
8500,3441,07:00:00
8501,7180,06:00:00
8502,5486,22:15:00
8503,5286,22:15:00
8504,6567,21:00:00
8505,4606,14:15:00
8506,1204,15:30:00
8507,5457,08:42:00
8508,771,21:00:00
8509,4720,07:30:00
8510,5668,21:00:00
8511,2397,14:15:00
8512,7951,15:00:00
8513,3914,08:42:00
8514,2284,15:34:00
8515,6506,07:00:00
8516,1467,22:15:00
8517,4399,22:30:00
8518,3090,14:15:00
8519,4295,07:30:00
8520,3517,06:00:00
8521,4031,07:00:00
8522,5458,15:30:00
8523,7734,15:30:00
8524,1018,21:00:00
8525,8253,06:00:00
8526,4807,08:42:00
8527,7475,15:00:00
8528,499,08:42:00
8529,4832,14:15:00
8530,7974,23:42:00
8531,7793,22:30:00
8532,2642,21:00:00
8533,9865,06:15:00
8534,582,15:00:00
8535,7125,07:00:00
8536,6132,07:00:00
8537,1207,06:00:00
8538,6525,08:42:00
8539,6611,21:00:00
8540,5978,07:00:00
8541,8718,07:00:00
8542,5230,07:00:00
8543,8403,23:42:00
8544,4209,21:00:00
8545,9696,23:42:00
8546,5447,15:34:00
8547,5210,22:30:00
8548,4615,22:15:00
8549,332,21:00:00
8550,7043,08:42:00
8551,2675,22:30:00
8552,9810,22:15:00
8553,4107,21:00:00
8554,6362,15:00:00
8555,5194,15:30:00
8556,6330,06:00:00
8557,150,15:34:00
8558,5968,08:42:00
8559,594,06:00:00
8560,2217,14:15:00
8561,8114,22:30:00
8562,8443,07:00:00
8563,826,14:00:00
8564,3221,22:15:00
8565,2039,23:42:00
8566,9018,15:00:00
8567,8599,23:42:00
8568,2556,08:42:00
8569,4883,22:15:00
8570,1228,14:15:00
8571,1615,07:30:00
8572,123,07:00:00
8573,8653,22:15:00
8574,6184,15:00:00
8575,2171,14:15:00
8576,8230,22:30:00
8577,2802,06:15:00
8578,5575,22:30:00
8579,2443,14:00:00
8580,7570,15:30:00
8581,7540,08:42:00
8582,8278,21:00:00
8583,8907,21:00:00
8584,7556,06:00:00
8585,3678,15:30:00
8586,6111,15:30:00
8587,6763,14:15:00
8588,9199,21:00:00
8589,6722,21:00:00
8590,5141,21:00:00
8591,6829,23:42:00
8592,3213,21:00:00
8593,9729,07:00:00
8594,5610,15:30:00
8595,3706,22:30:00
8596,7563,15:30:00
8597,2763,22:15:00
8598,366,06:00:00
8599,2517,15:30:00
8600,3035,15:34:00
8601,5804,07:00:00
8602,7626,15:30:00
8603,7849,14:00:00
8604,130,21:00:00
8605,5835,14:15:00
8606,9878,14:00:00
8607,8859,14:00:00
8608,1472,21:00:00
8609,9306,21:00:00
8610,6181,15:00:00
8611,5923,22:15:00
8612,602,07:00:00
8613,4332,21:00:00
8614,121,07:00:00
8615,9653,08:42:00
8616,2818,06:15:00
8617,7332,15:30:00
8618,1471,21:00:00
8619,5416,21:00:00
8620,4676,21:00:00
8621,6765,15:30:00
8622,312,14:15:00
8623,6439,21:00:00
8624,3380,15:00:00
8625,654,15:30:00
8626,1358,06:00:00
8627,585,21:00:00
8628,1631,21:00:00
8629,1712,15:34:00
8630,1641,14:00:00
8631,5120,06:15:00
8632,1185,06:15:00
8633,2396,15:34:00
8634,4663,15:34:00
8635,3150,15:30:00
8636,3337,22:15:00
8637,9706,15:00:00
8638,9153,15:34:00
8639,7312,21:00:00
8640,8839,06:00:00
8641,6737,06:00:00
8642,5216,21:00:00
8643,8527,22:30:00
8644,6697,23:42:00
8645,677,15:34:00
8646,5584,06:15:00
8647,9796,15:34:00
8648,3430,07:00:00
8649,4594,15:34:00
8650,6480,08:42:00
8651,5857,07:00:00
8652,1749,07:00:00
8653,7824,22:30:00
8654,4718,07:00:00
8655,7112,21:00:00
8656,12,21:00:00
8657,926,08:42:00
8658,5013,23:42:00
8659,9103,14:00:00
8660,2398,06:00:00
8661,268,23:42:00
8662,5742,07:30:00
8663,4047,08:42:00
8664,954,07:00:00
8665,9658,06:00:00
8666,985,15:34:00
8667,8064,14:00:00
8668,1082,14:15:00
8669,8046,07:30:00
8670,8298,15:00:00
8671,7494,06:00:00
8672,1919,21:00:00
8673,8366,23:42:00
8674,9824,08:42:00
8675,6805,06:15:00
8676,5358,21:00:00
